,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AC034195.1,0.000247212,-0.493413478,0.314,0.342,1
PAPLN,0.000256857,-0.348120859,0.459,0.468,1
EPCAM,0.000262062,-0.322452885,0.103,0.139,1
TUG1,0.000266444,-0.432610471,0.225,0.257,1
FAM111A,0.000324115,-0.413654012,0.132,0.166,1
SNX8,0.000327199,-0.339741944,0.132,0.17,1
ADGRB3,0.000328378,0.276800307,0.168,0.117,1
ERCC5,0.000330241,-0.46138516,0.176,0.209,1
UPF2,0.000332798,-0.387174522,0.417,0.42,1
MIR3936HG,0.000337209,-0.395202232,0.491,0.487,1
ERMP1,0.000344444,-0.292283707,0.105,0.141,1
PCM1,0.000363346,-0.354632375,0.578,0.556,1
USP8,0.000364215,-0.428419948,0.364,0.377,1
ZNF24,0.00038469,-0.278237185,0.075,0.107,1
ACAP3,0.000405561,-0.379901853,0.106,0.139,1
CEP135,0.00041988,-0.356169547,0.151,0.189,1
SH3PXD2A,0.000452225,-0.40364601,0.13,0.163,1
AKAP11,0.000458633,-0.404935417,0.218,0.251,1
TBC1D14,0.000462058,-0.393433031,0.266,0.294,1
LINC01550,0.000474498,-0.334742928,0.123,0.162,1
IGSF11,0.000483418,-0.371116069,0.137,0.174,1
TSC1,0.000494777,-0.343300759,0.161,0.197,1
CYS1,0.000518344,-0.323254497,0.166,0.204,1
FBXO7,0.000519436,-0.400155238,0.156,0.189,1
PECR,0.000520231,-0.346949652,0.154,0.192,1
NARS,0.000523905,-0.306303549,0.092,0.124,1
INPPL1,0.000547263,-0.409847432,0.122,0.154,1
SCOC,0.00055221,-0.257859694,0.072,0.103,1
TSPAN5,0.000560887,-0.319242461,0.074,0.106,1
SRSF6,0.000574597,-0.376424315,0.172,0.204,1
INTS10,0.000578831,-0.318436041,0.134,0.169,1
MORF4L2,0.000581587,-0.385253164,0.173,0.205,1
SLC9A9,0.000611438,-0.968385401,0.206,0.229,1
RAB14,0.000640952,-0.331305078,0.116,0.148,1
GON4L,0.000655358,-0.477052968,0.39,0.397,1
DGLUCY,0.000681251,-0.364382134,0.318,0.342,1
CECR2,0.000684291,-0.264236763,0.179,0.222,1
MAP4K3-DT,0.000689198,-0.319685716,0.336,0.365,1
GTF3C1,0.000696691,-0.313929291,0.117,0.152,1
FBXO9,0.000727511,-0.338641503,0.177,0.212,1
AC005162.3,0.00073521,-0.335727678,0.103,0.138,1
TRA2A,0.000770041,-0.401367521,0.463,0.452,1
CASZ1,0.000771245,-0.257284246,0.089,0.122,1
POU5F1,0.000883758,-0.345993688,0.159,0.193,1
DDX55,0.000895042,-0.31474325,0.087,0.118,1
ANKRD11,0.000925191,-0.34992077,0.69,0.624,1
AC092683.1,0.000947573,-0.313998737,0.088,0.12,1
NMRK1,0.000982457,-0.269597026,0.078,0.108,1
BCKDHB,0.001000464,-0.362628886,0.397,0.413,1
AP5M1,0.001008903,-0.306870925,0.12,0.155,1
CHTOP,0.001051274,-0.291868714,0.089,0.12,1
PTER,0.001070867,-0.37322455,0.16,0.195,1
ZXDC,0.001111089,-0.316731291,0.266,0.294,1
ZNF737,0.001171664,-0.301651851,0.113,0.145,1
CLTRN,0.00118722,-0.325439771,0.073,0.103,1
UPP2,0.001257286,-0.310600997,0.16,0.198,1
PLCL2,0.001295704,-0.305365674,0.39,0.4,1
GYS1,0.001313499,-0.315081403,0.094,0.124,1
SH3BGRL,0.001341054,-0.415567963,0.186,0.213,1
ANKRD12,0.001411272,-0.30470479,0.755,0.684,1
HERC3,0.001422974,-0.435896219,0.236,0.259,1
ACAA2,0.001524861,-0.288873102,0.076,0.104,1
DNAJC21,0.001529661,-0.284670136,0.097,0.127,1
SAR1B,0.001616184,-0.326276561,0.128,0.159,1
INVS,0.001637155,-0.359265522,0.529,0.507,1
FBXO34,0.001682648,-0.342605529,0.416,0.421,1
ATP6V1E1,0.001705148,-0.261545098,0.116,0.147,1
TXK,0.0017323,-0.269826781,0.082,0.111,1
SERPINB6,0.001735824,-0.393899905,0.117,0.144,1
ACSS2,0.001764953,-0.323078071,0.295,0.322,1
RBM14,0.001807992,-0.307508649,0.091,0.12,1
INTS11,0.001817018,-0.301744724,0.089,0.117,1
SDHA,0.001831801,-0.304758184,0.129,0.159,1
CFAP46,0.001854679,-0.403011523,0.089,0.117,1
RBM3,0.001867521,-0.310437833,0.107,0.135,1
CANX,0.001887847,-0.398977229,0.244,0.264,1
KMT2B,0.001896061,-0.484880444,0.154,0.18,1
ZNF808,0.001948365,-0.256578685,0.079,0.109,1
CEBPZ,0.001968446,-0.320907789,0.101,0.13,1
NOP56,0.00199432,-0.319687647,0.076,0.103,1
PPP2R1B,0.002047559,-0.332094311,0.174,0.203,1
C5orf24,0.002112808,-0.272973928,0.076,0.103,1
HNRNPA3,0.002191807,-0.428909962,0.339,0.345,1
NUCKS1,0.002207692,-0.418333829,0.382,0.382,1
ZNF655,0.002218519,-0.314349338,0.273,0.3,1
ZBTB10,0.002274295,-0.272033968,0.103,0.132,1
NINL,0.002291054,-0.265798804,0.41,0.438,1
ATF4,0.002343886,-0.354684127,0.117,0.145,1
HSD17B4,0.002400541,-0.366806358,0.21,0.237,1
GNAS,0.002416412,-0.324022965,0.295,0.323,1
TET2,0.002561654,-0.438980454,0.352,0.355,1
ZNF37A,0.002684528,-0.361792551,0.264,0.288,1
FAT4,0.00269416,-0.268832258,0.097,0.126,1
ATG2B,0.002710332,-0.273249891,0.268,0.297,1
SGPP1,0.002717226,-0.312371972,0.264,0.292,1
GRB14,0.00276991,-0.351721005,0.306,0.332,1
NUP210,0.002800689,-0.288823382,0.088,0.116,1
THNSL2,0.00287351,-0.294865173,0.092,0.12,1
WASHC4,0.003013367,-0.350222636,0.393,0.391,1
TMEM117,0.003024812,-0.339773158,0.411,0.416,1
ZNF44,0.003041256,-0.380740769,0.29,0.312,1
SNRNP70,0.003106758,-0.354612457,0.442,0.434,1
HCG17,0.003162854,-0.427784408,0.351,0.361,1
DDX39B,0.00317778,-0.414029832,0.193,0.216,1
CERT1,0.003223964,-0.301814067,0.404,0.404,1
PKP2,0.003243921,-0.299071589,0.093,0.121,1
NDUFV2,0.003261671,-0.331662588,0.151,0.178,1
CACNA1D,0.003409967,-0.260040919,0.399,0.419,1
SLC38A10,0.003444849,-0.339731865,0.125,0.152,1
DECR1,0.003605558,-0.266427334,0.243,0.274,1
BCOR,0.003677105,-0.281727642,0.116,0.144,1
SHPK,0.003706414,-0.285265684,0.103,0.131,1
SCAMP2,0.003724553,-0.314424833,0.082,0.107,1
RBM12B,0.003740943,-0.30217714,0.112,0.14,1
RAP2C-AS1,0.003843649,-0.286157026,0.265,0.295,1
LPAR6,0.003846817,-0.318390686,0.099,0.127,1
SLC12A7,0.004023388,-0.422524787,0.193,0.217,1
ZNF780B,0.004051177,-0.342403283,0.227,0.253,1
ABTB2,0.00411191,0.417912572,0.505,0.438,1
CD164,0.004128931,-0.315988799,0.137,0.164,1
NADSYN1,0.004165718,-0.284428236,0.086,0.112,1
MPPED2,0.004176061,-0.379901578,0.254,0.275,1
ARL6IP4,0.004201217,-0.278577997,0.087,0.113,1
AP2A2,0.004222169,-0.371821559,0.389,0.387,1
MAP7,0.004355693,-0.277473901,0.514,0.505,1
CYTH1,0.004356752,-0.438393678,0.219,0.236,1
ZBED5,0.004475791,-0.331330835,0.111,0.137,1
APLP2,0.004542047,-0.406794539,0.271,0.285,1
SMC5-AS1,0.004613784,-0.276581723,0.16,0.192,1
PDCD7,0.004815282,-0.268462253,0.092,0.118,1
ASL,0.00484569,-0.369212673,0.137,0.161,1
DDX3X,0.004881447,-0.405055575,0.165,0.187,1
ENPP1,0.004890579,-0.420423746,0.12,0.147,1
CPSF7,0.004907707,-0.318402351,0.141,0.167,1
GOLIM4,0.005035332,-0.314170003,0.177,0.203,1
OGA,0.005105102,-0.286959393,0.551,0.508,1
RDX,0.005156633,-0.378505221,0.43,0.423,1
AL096799.1,0.005185363,-0.426669312,0.08,0.106,1
PHF3,0.00523254,-0.421744025,0.434,0.422,1
CHKA,0.005253414,-0.438459523,0.238,0.252,1
EZH1,0.005294576,-0.327246326,0.178,0.204,1
ZC3H13,0.005407832,-0.412240481,0.322,0.327,1
PNPLA7,0.005422652,-0.370885223,0.082,0.106,1
USF3,0.005573445,-0.349641124,0.128,0.154,1
OTULIN,0.005606616,-0.344768295,0.164,0.19,1
EPM2A,0.005697698,-0.251894947,0.139,0.169,1
SYPL1,0.005987266,-0.288015031,0.079,0.103,1
SYDE2,0.006211701,-0.251927433,0.083,0.109,1
CASP8AP2,0.00635458,-0.319141772,0.143,0.169,1
FNIP1,0.00635713,-0.293375272,0.565,0.524,1
AUH,0.006420049,-0.277303758,0.432,0.439,1
ELMO1,0.006679544,-0.269200679,0.083,0.108,1
AIMP1,0.006823385,-0.322467306,0.106,0.131,1
GPI,0.006833546,-0.269070402,0.205,0.231,1
PRXL2A,0.00687142,-0.269716666,0.089,0.113,1
CPNE3,0.006884983,-0.300336089,0.158,0.183,1
BLCAP,0.006969062,-0.26702031,0.141,0.168,1
AC078881.1,0.007835226,-0.253805385,0.112,0.139,1
HIBADH,0.00788601,-0.270434896,0.469,0.475,1
HNMT,0.00804801,-0.40582157,0.182,0.202,1
NNT,0.008165589,-0.252465102,0.284,0.311,1
AC005208.1,0.008184175,-0.324948468,0.295,0.317,1
PIK3R1,0.009188357,-0.365543173,0.309,0.32,1
ZCWPW2,0.009211106,-0.291512678,0.098,0.122,1
TBCA,0.009274474,-0.313185286,0.374,0.372,1
ZC3H12C,0.009341558,-0.367587544,0.277,0.288,1
RNF128,0.009458366,-0.281343676,0.082,0.105,1
N4BP1,0.00953199,-0.338961047,0.237,0.254,1
ADCY9,0.009669178,-0.297521562,0.394,0.393,1
ANKRD18A,0.009941708,-0.265126903,0.083,0.106,1
SLC8A1,0.009961843,-0.479591249,0.555,0.525,1
METTL6,0.009964695,-0.330401464,0.119,0.144,1
SF3B2,0.010367792,-0.270640992,0.084,0.106,1
BRD8,0.010417627,-0.268983175,0.116,0.141,1
LAMP1,0.011257067,-0.262873467,0.155,0.177,1
HEXD,0.011458173,-0.455407004,0.168,0.186,1
LCLAT1,0.01159446,-0.316066805,0.4,0.399,1
RHOB,0.012639765,-0.262805133,0.182,0.207,1
DCUN1D1,0.013081718,-0.277691258,0.182,0.205,1
RB1CC1,0.013677233,-0.351363433,0.471,0.449,1
CEPT1,0.013891372,-0.328226515,0.197,0.213,1
ACSL3,0.014030134,-0.348915203,0.204,0.221,1
INF2,0.014229587,-0.285999579,0.086,0.106,1
STK25,0.014359151,-0.354508881,0.135,0.154,1
MAP1LC3A,0.014577458,-0.253690415,0.08,0.101,1
RMDN1,0.014689264,-0.273264737,0.165,0.188,1
CDC14B,0.01469813,-0.273157723,0.331,0.347,1
ADAM22,0.014844409,-0.3146572,0.14,0.162,1
GGNBP2,0.015203285,-0.363978889,0.383,0.377,1
MTIF2,0.015317616,-0.260876679,0.088,0.11,1
GDI2,0.015411584,-0.365308729,0.226,0.239,1
CDK10,0.015713517,-0.413225352,0.238,0.246,1
NCOA7,0.015803121,-0.276600704,0.517,0.478,1
RSRP1,0.015816023,-0.379602775,0.36,0.352,1
ETNK1,0.015872924,-0.385154148,0.42,0.407,1
MTG1,0.016165688,-0.366473287,0.174,0.192,1
RAD23B,0.016478453,-0.296424803,0.28,0.292,1
NPAS2,0.016762808,-0.348668232,0.269,0.281,1
SGSM2,0.016878062,-0.251831461,0.083,0.104,1
MAATS1,0.017044812,-0.300763186,0.147,0.169,1
LLGL2,0.017100978,-0.285539227,0.339,0.35,1
DHX29,0.017199056,-0.365556721,0.165,0.184,1
NUFIP2,0.017852009,-0.353709035,0.256,0.266,1
STON2,0.018063805,-0.331344862,0.287,0.3,1
TMTC3,0.018077697,-0.296001886,0.137,0.158,1
PNPLA8,0.018778623,-0.268584649,0.19,0.208,1
CXXC5,0.018956096,-0.295407214,0.116,0.137,1
PPP4R3A,0.019202887,-0.356829532,0.335,0.333,1
AK2,0.019677399,-0.291527871,0.13,0.151,1
RBL2,0.019764018,-0.345113584,0.231,0.247,1
OIP5-AS1,0.02065526,-0.297195074,0.189,0.208,1
EVC,0.021014376,-0.284182154,0.245,0.266,1
AC083862.3,0.021505968,-0.274097859,0.098,0.12,1
KIF27,0.021687931,-0.268410373,0.2,0.221,1
SEC61A1,0.021902091,-0.30511914,0.098,0.116,1
ARHGEF10L,0.023233286,-0.30168298,0.373,0.372,1
EPHA4,0.023384378,-0.259601723,0.086,0.105,1
SECISBP2L,0.024590203,-0.293205622,0.332,0.335,1
SLC25A27,0.02518128,-0.257637048,0.182,0.201,1
SCN9A,0.025987042,-0.345761262,0.143,0.163,1
FAM53B,0.026770785,-0.251732336,0.089,0.109,1
PAX2,0.026942221,-0.312877933,0.528,0.491,1
SLC33A1,0.027550072,-0.288447324,0.113,0.132,1
STK11,0.028236054,-0.25510421,0.098,0.116,1
SLC17A5,0.028269229,-0.304025743,0.097,0.116,1
AKAP17A,0.028479269,-0.333108564,0.101,0.119,1
LMO7,0.028888157,-0.304584726,0.566,0.542,1
KIAA0825,0.02907497,-0.299501665,0.483,0.466,1
KDM4B,0.029121985,-0.3393515,0.301,0.306,1
LMNA,0.029569729,-0.308991027,0.189,0.145,1
SCP2,0.030344773,-0.350921171,0.288,0.293,1
OSBPL8,0.032334188,-0.260053998,0.513,0.469,1
BCLAF1,0.032644699,-0.362900017,0.351,0.34,1
ARHGAP35,0.03271083,-0.288031164,0.408,0.401,1
NISCH,0.03300103,-0.34950907,0.183,0.197,1
UPF3B,0.033110348,-0.354298669,0.223,0.235,1
DOCK8,0.034003188,-0.366947625,0.366,0.35,1
NAP1L4,0.034690734,-0.376440987,0.356,0.343,1
COG4,0.034756233,-0.3093756,0.116,0.133,1
CAPRIN2,0.034911768,-0.261058802,0.103,0.121,1
UGT2A3,0.038320659,-0.338142935,0.266,0.274,1
GAB1,0.03857753,-0.280875524,0.403,0.393,1
RCAN2,0.039397159,-0.256340477,0.189,0.206,1
PCBP1-AS1,0.039620347,-0.325998957,0.25,0.26,1
IGF2R,0.040099263,-0.263163809,0.401,0.389,1
CHD4,0.040285248,-0.411649662,0.228,0.235,1
CNDP2,0.04058817,-0.310001463,0.164,0.18,1
TPT1-AS1,0.040670601,-0.287696262,0.49,0.456,1
XRN1,0.040778174,-0.268386555,0.469,0.445,1
IST1,0.041180008,-0.345410884,0.19,0.201,1
RPS6KA6,0.041276329,-0.250633537,0.175,0.196,1
PRKCZ,0.04380131,-0.282886167,0.195,0.211,1
FAAH2,0.045540376,-0.374733992,0.346,0.34,1
MSL2,0.045844913,-0.264605731,0.148,0.166,1
FBXO22,0.046126613,-0.30248195,0.177,0.19,1
MIA3,0.048690795,-0.310479089,0.13,0.146,1
ARHGEF7,0.049302021,-0.330404043,0.37,0.363,1
LINC00476,0.050201634,-0.262000515,0.229,0.242,1
LINC00271,0.051428719,-0.331375576,0.389,0.387,1
ZNF207,0.052790003,-0.278396777,0.442,0.416,1
RNLS,0.053259615,-0.349058235,0.218,0.231,1
ATG4B,0.054241067,-0.36581525,0.203,0.214,1
C6orf62,0.054558513,-0.314879502,0.201,0.209,1
MOB1A,0.054776273,-0.260668274,0.11,0.125,1
YTHDC1,0.05588897,-0.373440879,0.371,0.349,1
KLHL20,0.056851935,-0.270511832,0.251,0.261,1
TAX1BP1,0.059967498,-0.325456479,0.494,0.456,1
ILF3,0.063321864,-0.314169951,0.263,0.265,1
CSRNP3,0.065091678,-0.312074647,0.232,0.243,1
CCAR1,0.065174648,-0.323035869,0.529,0.486,1
KIZ,0.066168734,-0.298879481,0.174,0.185,1
HNRNPH3,0.066653896,-0.349230097,0.23,0.234,1
GDF15,0.068393548,-0.300233024,0.156,0.172,1
HMGN1,0.068588067,-0.287368664,0.136,0.149,1
KLHL24,0.068821592,-0.256152804,0.238,0.248,1
CEP104,0.06912593,-0.250677071,0.126,0.142,1
RIOK3,0.069862791,-0.28257375,0.227,0.235,1
BAZ2A,0.070394302,-0.351099653,0.217,0.221,1
NFYC,0.076040358,-0.269382085,0.267,0.278,1
PHKA2,0.07997991,-0.299321604,0.134,0.146,1
BAZ1B,0.080315628,-0.414849794,0.389,0.363,1
XIAP,0.081551908,-0.301335016,0.297,0.295,1
FLRT3,0.082429119,-0.286901849,0.104,0.118,1
KLHL5,0.083297121,-0.250969392,0.218,0.226,1
YBX3,0.083703657,-0.260126836,0.364,0.351,1
NUCB1,0.084803339,-0.276614015,0.11,0.123,1
FMR1,0.085312967,-0.323275182,0.204,0.211,1
CCDC18-AS1,0.08549582,-0.266410596,0.426,0.41,1
ACO2,0.086886409,-0.271842987,0.228,0.236,1
PTAR1,0.087866462,-0.263681801,0.383,0.368,1
MAGI2-AS3,0.087896646,-0.250139642,0.189,0.199,1
ZMIZ2,0.087920147,-0.362658325,0.242,0.238,1
ZFYVE28,0.088279216,-0.270108025,0.114,0.128,1
KRIT1,0.088655696,-0.270419313,0.31,0.308,1
DOT1L,0.088925903,-0.290740932,0.211,0.219,1
RSBN1L,0.089236125,-0.297211349,0.215,0.222,1
WDR37,0.091022294,-0.250065051,0.211,0.221,1
RBM5,0.091996778,-0.3062628,0.38,0.365,1
EIF3E,0.096451588,-0.352371312,0.301,0.289,1
COL27A1,0.096706733,-0.327360706,0.51,0.468,1
EIPR1,0.099227356,-0.257606847,0.162,0.174,1
TOR1AIP2,0.10762505,-0.256317987,0.131,0.143,1
PTBP1,0.108148325,-0.307549117,0.158,0.167,1
ZNF493,0.111258133,-0.268478863,0.145,0.158,1
UBR3,0.113717809,-0.280204469,0.534,0.497,1
GOSR2,0.11643226,-0.264213312,0.134,0.145,1
TMEM131,0.119458386,-0.295491623,0.459,0.42,1
ADIPOR2,0.120641917,-0.254048361,0.206,0.214,1
AL589935.1,0.121976526,-0.256466596,0.34,0.334,1
MAVS,0.123264287,-0.282948704,0.164,0.172,1
LRIG2,0.123404048,-0.268947762,0.223,0.227,1
OCIAD1,0.123512421,-0.289526945,0.263,0.261,1
KRR1,0.125825852,-0.285915315,0.105,0.116,1
FOXN3,0.1315325,-0.261785485,0.373,0.357,1
ALCAM,0.134266979,-0.299591703,0.469,0.428,1
ZCCHC2,0.136761181,-0.280913652,0.182,0.187,1
RCN2,0.138168775,-0.295931013,0.152,0.159,1
KIAA0586,0.140390354,-0.293590152,0.177,0.184,1
ATF7IP2,0.14757326,-0.287860324,0.125,0.136,1
RESF1,0.14795977,-0.357974569,0.168,0.171,1
AFTPH,0.15232594,-0.296140936,0.341,0.324,1
TCAIM,0.154580643,-0.289497869,0.266,0.268,1
GDAP1,0.158298882,-0.257640301,0.173,0.181,1
ARL5A,0.159733168,-0.280103804,0.137,0.146,1
ZFYVE16,0.161227389,-0.306685005,0.28,0.272,1
EIF4G2,0.170822673,-0.309737113,0.173,0.176,1
LPIN2,0.178641372,-0.272491479,0.441,0.357,1
JMY,0.186704353,-0.263625866,0.164,0.169,1
LHFPL3-AS2,0.189165753,-0.313809162,0.15,0.158,1
GIGYF1,0.201629061,-0.266530126,0.17,0.173,1
FAM177A1,0.207769009,-0.260767579,0.203,0.205,1
AKAP8L,0.209580479,-0.348449525,0.323,0.305,1
EIF4E,0.211499875,-0.298558719,0.171,0.173,1
RCOR3,0.215635372,-0.292079043,0.428,0.394,1
CCDC102B,0.215750689,-0.276283407,0.14,0.146,1
PCBP2,0.216622867,-0.268346305,0.407,0.38,1
PCMTD1,0.218294589,-0.250361111,0.447,0.413,1
CEP350,0.224434587,-0.294496203,0.424,0.387,1
ZMYM6,0.225407922,-0.289072768,0.205,0.206,1
TMPO,0.24183534,-0.268544352,0.125,0.13,1
SLK,0.243233636,-0.27674944,0.253,0.246,1
ZNF141,0.247865106,-0.308843589,0.163,0.165,1
DUT,0.249877863,-0.304213159,0.109,0.114,1
IGFBP4,0.252245808,-0.31922426,0.108,0.114,1
SUGT1,0.253194222,-0.272941844,0.136,0.141,1
RGL1,0.262314261,-0.271832143,0.311,0.3,1
CCDC171,0.275286691,-0.29811423,0.271,0.262,1
RASSF7,0.282226947,-0.300785305,0.127,0.13,1
EXOC1,0.287647272,-0.273282902,0.314,0.297,1
SNTB1,0.292254406,-0.36576296,0.197,0.196,1
WDR59,0.292773233,-0.254734543,0.333,0.313,1
CDK5RAP3,0.308426534,-0.277382882,0.147,0.148,1
SERINC1,0.314311799,-0.260455503,0.149,0.151,1
NPHP3,0.318934667,-0.291885939,0.269,0.26,1
RAC1,0.322877536,-0.266392938,0.186,0.185,1
CD58,0.329627581,-0.253628677,0.17,0.169,1
CBR4,0.330593327,-0.269371737,0.447,0.413,1
HCG18,0.330914621,-0.296710525,0.244,0.236,1
PILRB,0.370833202,-0.283184195,0.314,0.297,1
RSRC2,0.379492522,-0.285742486,0.274,0.26,1
DDX46,0.38333167,-0.309666779,0.393,0.363,1
SEM1,0.385367803,-0.30815758,0.135,0.137,1
MAPK14,0.395320963,-0.310443164,0.311,0.289,1
FBXL5,0.407228842,-0.280525623,0.388,0.353,1
CLPTM1L,0.417563083,-0.348357694,0.147,0.145,1
CHL1,0.440484048,-0.300620786,0.209,0.202,1
CYB5R3,0.442879465,-0.25739083,0.137,0.137,1
BIRC2,0.444204531,-0.27154527,0.199,0.193,1
AHCTF1,0.459303288,-0.256173076,0.313,0.297,1
AL592183.1,0.465668292,-0.311622894,0.199,0.195,1
ZDBF2,0.469231289,-0.277195475,0.119,0.12,1
TMX3,0.469800768,-0.252818779,0.235,0.225,1
PITPNC1,0.47174573,-0.352843278,0.52,0.45,1
BPTF,0.473102612,-0.254712712,0.689,0.594,1
NPLOC4,0.473503019,-0.271623077,0.356,0.325,1
ING5,0.474660693,-0.256365088,0.143,0.142,1
SERP1,0.483756487,-0.290968873,0.121,0.121,1
SPTLC3,0.486983845,-0.253013621,0.313,0.27,1
LRRK2,0.494794502,-0.332357976,0.563,0.479,1
INTS3,0.505781359,-0.290715943,0.207,0.198,1
HNRNPL,0.530851094,-0.275394929,0.23,0.22,1
NPIPB5,0.53317329,-0.280191462,0.229,0.22,1
KLHL36,0.540050725,-0.259562277,0.123,0.123,1
HMGN3,0.570840554,-0.302630613,0.375,0.339,1
KIAA2026,0.606196504,-0.287302971,0.458,0.404,1
PLA2G4C,0.608151401,-0.267890191,0.188,0.182,1
SLTM,0.648636632,-0.260687909,0.5,0.435,1
RRBP1,0.648891735,-0.258106451,0.345,0.309,1
SRRM1,0.651798188,-0.347438144,0.359,0.312,1
TERF2IP,0.661559994,-0.276965433,0.175,0.168,1
PDIA3,0.66627213,-0.259975744,0.178,0.17,1
RNMT,0.669853921,-0.257842999,0.297,0.272,1
UGT2B7,0.676148184,-0.257009631,0.725,0.609,1
MDM4,0.691969089,-0.258069388,0.526,0.457,1
FXR1,0.698074191,-0.252688265,0.356,0.315,1
ZNF451,0.700065929,-0.278495764,0.295,0.27,1
PACSIN2,0.700617667,-0.253612315,0.378,0.336,1
GLCCI1,0.70338609,-0.338678374,0.236,0.218,1
RABL6,0.703984502,-0.282832094,0.205,0.193,1
CWC25,0.704452562,-0.294046181,0.144,0.138,1
SATB2,0.715845717,-0.485862641,0.223,0.199,1
JAK2,0.731576892,-0.279519505,0.257,0.238,1
SPG7,0.737669805,-0.271596236,0.396,0.335,1
PTGES3,0.747743024,-0.274882106,0.278,0.254,1
CLCN3,0.757916872,-0.260005427,0.255,0.237,1
EIF4B,0.761358262,-0.250120955,0.273,0.239,1
SPAG16,0.790382736,-0.262275325,0.449,0.402,1
EIF5B,0.797637501,-0.257337266,0.398,0.338,1
RBX1,0.830112538,-0.252455299,0.15,0.136,1
PRRC2A,0.842589377,-0.278280743,0.133,0.12,1
DYNC1H1,0.856242024,-0.281364915,0.371,0.324,1
TCEA1,0.904946547,-0.277875991,0.213,0.195,1
HOMER1,0.937207279,-0.272142226,0.259,0.236,1
MDN1,0.962208321,-0.26712815,0.329,0.295,1
ZNF626,0.97363351,-0.259037654,0.205,0.186,1
TBCD,0.982097131,-0.31714679,0.238,0.213,1
