,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HIVEP2,4.39101E-15,0.340041576,0.601,0.578,1.22816E-10
ALG13,5.1929E-15,0.390576008,0.341,0.296,1.45245E-10
ARHGEF10,7.95609E-15,0.322103374,0.175,0.128,2.22532E-10
SKAP2,8.09261E-15,0.340231551,0.422,0.388,2.2635E-10
PLAGL1,8.26508E-15,0.31678761,0.233,0.184,2.31174E-10
KATNAL1,8.43258E-15,0.255974408,0.144,0.098,2.35859E-10
OBSL1,1.02961E-14,0.317263905,0.161,0.116,2.87983E-10
FIGN,1.14512E-14,0.331623271,0.189,0.142,3.20291E-10
LINC01606,1.25034E-14,0.491951437,0.424,0.421,3.4972E-10
MAP4K5,1.521E-14,0.277854891,0.504,0.473,4.25423E-10
SGIP1,2.10007E-14,0.454622849,0.205,0.16,5.87389E-10
HIF1A-AS3,2.21907E-14,0.332855234,0.17,0.124,6.20673E-10
ADAM9,2.51433E-14,0.332765176,0.383,0.341,7.03258E-10
ATP1B3,2.78928E-14,0.466132899,0.649,0.652,7.80161E-10
USP31,3.0771E-14,0.315536964,0.156,0.112,8.60664E-10
SEPTIN11,3.5824E-14,0.261899962,0.514,0.48,1.002E-09
ATP6V0C,4.39227E-14,0.303850005,0.168,0.125,1.22852E-09
ALPK1,4.82046E-14,0.322114451,0.284,0.239,1.34828E-09
PALM2-AKAP2,4.90384E-14,0.493018584,0.367,0.333,1.3716E-09
MREG,6.60038E-14,0.302455168,0.156,0.113,1.84613E-09
TJP3,6.74564E-14,0.277799008,0.131,0.088,1.88676E-09
DYNC2LI1,7.18877E-14,0.329528783,0.303,0.258,2.0107E-09
CASC15,8.08367E-14,0.516695296,0.204,0.161,2.261E-09
CORO1C,9.04633E-14,0.268309161,0.116,0.075,2.53026E-09
DGKI,9.57043E-14,0.262306545,0.106,0.068,2.67685E-09
SLC23A2,9.94125E-14,0.436288428,0.321,0.282,2.78057E-09
PKD2,1.00291E-13,0.344303167,0.515,0.506,2.80514E-09
WDR35,1.14662E-13,0.323310363,0.229,0.184,3.2071E-09
HDAC8,1.5117E-13,0.309687941,0.581,0.579,4.22822E-09
AC020916.1,1.6725E-13,0.6096677,0.199,0.15,4.67797E-09
SLC7A2,1.70353E-13,0.339942454,0.114,0.075,4.76477E-09
ABHD2,1.87945E-13,0.385260015,0.257,0.216,5.25682E-09
GATA3,1.93962E-13,0.269923883,0.61,0.598,5.42512E-09
AL390719.2,1.97083E-13,0.290876531,0.118,0.078,5.51241E-09
CLIC4,1.977E-13,0.467699474,0.184,0.142,5.52968E-09
NTN1,1.99021E-13,0.369270654,0.152,0.11,5.56662E-09
DMD,2.07914E-13,0.332718044,0.198,0.152,5.81537E-09
WARS,2.11005E-13,0.330531056,0.133,0.092,5.9018E-09
IQGAP1,2.29196E-13,0.318365468,0.513,0.483,6.41062E-09
EEF2K,2.36485E-13,0.300673219,0.137,0.095,6.61448E-09
MOB3B,2.65794E-13,0.409161698,0.326,0.296,7.43425E-09
SNX9,2.83162E-13,0.320338948,0.511,0.487,7.92003E-09
GFPT1,3.48499E-13,0.270617671,0.211,0.163,9.74753E-09
AC093865.1,5.84672E-13,0.260358596,0.159,0.113,1.63533E-08
FOXP2,6.83566E-13,0.375562839,0.197,0.155,1.91193E-08
AQP2,7.07049E-13,-0.264391314,0.29,0.353,1.97762E-08
NEK7,8.38962E-13,0.351565105,0.487,0.475,2.34658E-08
LPGAT1,9.16289E-13,0.295493182,0.317,0.272,2.56286E-08
DTNA,9.26628E-13,0.298355515,0.103,0.067,2.59178E-08
IFT80,9.32621E-13,0.322651981,0.364,0.33,2.60854E-08
RPL13,9.98577E-13,0.380247361,0.264,0.22,2.79302E-08
RASAL2,1.04482E-12,0.341901766,0.574,0.556,2.92235E-08
CTTN,1.24806E-12,0.343559049,0.33,0.295,3.49083E-08
SLC49A4,1.4321E-12,0.433589982,0.296,0.259,4.00557E-08
RCAN2,1.51278E-12,0.376551779,0.284,0.251,4.23124E-08
KCTD20,1.54629E-12,0.360696231,0.241,0.201,4.32496E-08
PLEKHA8,1.69302E-12,0.365762757,0.223,0.185,4.73538E-08
ADAM17,2.74292E-12,0.321380291,0.325,0.286,7.67196E-08
LINC01266,2.75785E-12,0.373843619,0.369,0.33,7.7137E-08
SLC24A3,4.63299E-12,0.283836315,0.205,0.159,1.29585E-07
AC018730.1,6.29092E-12,0.295259484,0.163,0.124,1.75957E-07
AXIN1,6.49491E-12,0.261820091,0.127,0.089,1.81663E-07
NECTIN2,6.77019E-12,0.336912236,0.223,0.183,1.89362E-07
CAMK2D,7.10766E-12,0.338246273,0.399,0.363,1.98801E-07
RPH3AL,7.22324E-12,0.306065148,0.281,0.24,2.02034E-07
AGRN,1.16092E-11,0.293325484,0.159,0.12,3.24708E-07
TCF25,1.16891E-11,0.273706686,0.566,0.56,3.26944E-07
UBR1,2.05693E-11,0.308734508,0.461,0.44,5.75324E-07
CFAP221,2.1065E-11,0.390256872,0.352,0.33,5.89189E-07
ABI3BP,2.51403E-11,0.317881151,0.135,0.098,7.03174E-07
CCDC57,2.79925E-11,0.330269882,0.355,0.326,7.82949E-07
ASCC3,2.84662E-11,0.33441036,0.434,0.417,7.96201E-07
C11orf49,3.07446E-11,0.263758834,0.585,0.588,8.59926E-07
ICA1L,3.19858E-11,0.25667507,0.185,0.144,8.94644E-07
MAD1L1,3.73346E-11,0.303649493,0.215,0.176,1.04425E-06
HIVEP1,3.96671E-11,0.368977456,0.312,0.282,1.10949E-06
ZNF292,4.08967E-11,0.296731471,0.597,0.614,1.14388E-06
VOPP1,4.18799E-11,0.278435105,0.26,0.218,1.17138E-06
PDGFD,4.50657E-11,0.257640447,0.138,0.098,1.26049E-06
PAX2,4.55627E-11,0.327031122,0.524,0.524,1.27439E-06
AC104123.1,5.42051E-11,0.358546246,0.204,0.167,1.51612E-06
SPSB1,5.99994E-11,0.266634968,0.12,0.085,1.67818E-06
CCDC14,7.36039E-11,0.325045958,0.321,0.288,2.0587E-06
EIF2AK3,8.10935E-11,0.312345835,0.34,0.305,2.26819E-06
FUT8,8.59601E-11,0.330223833,0.258,0.221,2.4043E-06
DNAJC15,8.69721E-11,0.334193827,0.241,0.207,2.43261E-06
ATF6,1.0589E-10,0.301697971,0.533,0.525,2.96175E-06
CLEC16A,1.22838E-10,0.324119755,0.467,0.467,3.43579E-06
CDC42BPA,1.30109E-10,0.262224103,0.627,0.641,3.63914E-06
ATXN10,1.51474E-10,0.271308021,0.486,0.469,4.23673E-06
CDH1,1.58657E-10,0.309878189,0.462,0.443,4.43763E-06
SDC2,1.60745E-10,0.315215526,0.136,0.102,4.49603E-06
PTBP2,1.81141E-10,0.294039728,0.555,0.551,5.0665E-06
UBA6,1.92146E-10,0.328394281,0.35,0.322,5.37432E-06
ZBTB46,1.92453E-10,0.298638019,0.152,0.117,5.38291E-06
KIF13B,2.19886E-10,0.325766912,0.634,0.665,6.15022E-06
ADCY9,2.55897E-10,0.34035201,0.351,0.326,7.15745E-06
TEX9,2.58943E-10,0.329416234,0.283,0.253,7.24262E-06
TANK,2.72583E-10,0.302917239,0.373,0.341,7.62413E-06
PRKAR1A,2.88154E-10,0.341780833,0.262,0.232,8.05966E-06
PPCDC,2.89096E-10,0.304146579,0.207,0.17,8.08601E-06
CEP128,2.96837E-10,0.25406926,0.21,0.169,8.30252E-06
MYO1C,3.09639E-10,0.256066753,0.199,0.16,8.6606E-06
FAM133B,3.66681E-10,0.359644838,0.465,0.452,1.02561E-05
TOX,3.84105E-10,-0.41241694,0.591,0.618,1.07434E-05
MAL2,3.98972E-10,0.378732523,0.321,0.289,1.11593E-05
FAM135A,4.21188E-10,0.4316237,0.463,0.465,1.17806E-05
BZW1,4.23822E-10,0.256361392,0.122,0.089,1.18543E-05
SNAPC1,4.26602E-10,0.37095805,0.25,0.216,1.19321E-05
ZEB2,4.40982E-10,0.341291357,0.122,0.088,1.23343E-05
BBOX1-AS1,5.16447E-10,0.305069721,0.126,0.094,1.4445E-05
MYEF2,5.68004E-10,0.311139507,0.295,0.263,1.58871E-05
DNAJC10,7.31958E-10,0.289868781,0.205,0.17,2.04729E-05
MICU1,8.18983E-10,0.306456554,0.517,0.514,2.29069E-05
LAMP1,9.18226E-10,0.342661342,0.173,0.143,2.56828E-05
PACRG,1.32731E-09,0.290189358,0.486,0.481,3.71249E-05
PPL,1.48691E-09,0.307285267,0.156,0.122,4.1589E-05
HDAC7,1.54918E-09,0.288480622,0.246,0.209,4.33306E-05
PIBF1,1.70387E-09,0.302889609,0.506,0.513,4.76574E-05
KIAA0556,1.76391E-09,0.315826767,0.266,0.235,4.93367E-05
NHSL1,2.54586E-09,0.286313777,0.413,0.384,7.12077E-05
SYNE1,2.68558E-09,0.37235937,0.688,0.726,7.51156E-05
PTTG1IP,2.85102E-09,0.289649158,0.157,0.125,7.97431E-05
TPK1,4.86453E-09,0.294391621,0.223,0.189,0.000136061
PDE9A,4.95458E-09,0.319829521,0.377,0.36,0.00013858
MFSD12,5.31889E-09,0.357929324,0.164,0.134,0.000148769
SLC38A9,5.64624E-09,0.272948427,0.219,0.186,0.000157925
ZNF217,5.68063E-09,0.34108207,0.151,0.12,0.000158887
ELL2,5.77697E-09,0.56183308,0.432,0.43,0.000161582
DOCK5,7.58238E-09,0.376891667,0.307,0.286,0.000212079
LINC-PINT,7.64108E-09,0.25085855,0.163,0.131,0.000213721
MBD2,9.94635E-09,0.306074465,0.307,0.283,0.000278199
TMEM87B,9.99022E-09,0.270347721,0.2,0.168,0.000279427
CREM,1.07743E-08,0.256683857,0.489,0.464,0.000301359
USP54,1.25439E-08,0.320893702,0.269,0.244,0.000350852
ARPC2,1.42691E-08,0.305224178,0.305,0.276,0.000399107
AC011287.1,1.44103E-08,0.88534047,0.114,0.088,0.000403055
ANKRD10,1.56162E-08,0.293499091,0.469,0.462,0.000436784
SGMS1,1.56948E-08,0.250464485,0.652,0.668,0.000438985
NR3C1,1.58692E-08,0.309550369,0.175,0.144,0.000443861
LRRC1,1.60014E-08,0.273907133,0.324,0.297,0.00044756
NEK11,1.62503E-08,0.276443299,0.295,0.265,0.000454521
GOLGA8A,1.65601E-08,0.334390877,0.301,0.278,0.000463185
UBE2D2,1.70711E-08,0.463717222,0.5,0.509,0.00047748
VEZT,1.75569E-08,0.31874149,0.417,0.412,0.000491067
CASK,2.09695E-08,0.400293166,0.413,0.402,0.000586516
LAMA5,2.71303E-08,0.281512664,0.158,0.128,0.000758834
ATP2B1,2.96333E-08,0.354933432,0.392,0.373,0.000828844
TMC4,3.30991E-08,0.270137102,0.22,0.189,0.000925782
CERS6,3.8477E-08,0.315523013,0.199,0.171,0.001076201
VCL,4.01724E-08,0.275070283,0.501,0.474,0.001123622
RPL3,4.30786E-08,0.267780114,0.165,0.135,0.001204909
NPAS3,5.36295E-08,0.271585583,0.312,0.279,0.001500016
TJP2,5.42394E-08,0.31959563,0.484,0.483,0.001517076
AMOTL1,5.56377E-08,0.256982447,0.211,0.18,0.001556186
RALY,6.49325E-08,0.274595277,0.278,0.249,0.001816163
DOP1B,6.89456E-08,0.253033525,0.274,0.246,0.001928409
SNTB2,7.15885E-08,0.286003859,0.189,0.159,0.002002332
DDR1,7.94656E-08,0.278671992,0.177,0.148,0.002222652
PCNX4,1.03257E-07,0.294174178,0.391,0.384,0.002888095
SRRM2,1.46686E-07,0.314148718,0.502,0.514,0.004102799
MYO5B,1.68225E-07,0.325607398,0.412,0.406,0.004705264
RB1,2.23066E-07,0.282448325,0.425,0.417,0.006239164
WDR44,2.27731E-07,0.373952876,0.26,0.237,0.006369636
INPP4B,2.50217E-07,0.370257823,0.401,0.4,0.006998563
RGS12,2.58834E-07,0.293881097,0.205,0.177,0.007239588
DAP,2.96633E-07,0.291645521,0.238,0.214,0.008296829
HNRNPLL,3.56835E-07,0.264927007,0.21,0.183,0.009980688
CDYL,3.81365E-07,0.291776642,0.408,0.401,0.010666792
RUFY3,4.02376E-07,0.263711266,0.564,0.585,0.011254449
PEBP1,4.6019E-07,0.26852943,0.198,0.175,0.012871515
ZDHHC13,5.01094E-07,0.256643622,0.17,0.143,0.014015592
SPINT1,6.75943E-07,0.259984773,0.129,0.104,0.018906137
EPAS1,9.87893E-07,0.418644827,0.216,0.197,0.027631377
CD47,1.08381E-06,0.26318881,0.172,0.145,0.030314239
AC079781.5,1.15357E-06,0.252014666,0.27,0.247,0.032265458
RFX3,1.31499E-06,0.29981651,0.523,0.53,0.036780221
GNB1,1.35633E-06,0.256248504,0.531,0.534,0.037936515
DENND4A,1.66811E-06,0.306587929,0.482,0.493,0.046656979
EGFR,1.70337E-06,0.281540541,0.433,0.424,0.047643202
RCAN1,1.78289E-06,0.275138627,0.232,0.205,0.049867454
INTS10,1.79252E-06,0.318128771,0.264,0.244,0.05013671
SPATA17,2.11856E-06,0.264448586,0.198,0.174,0.059255988
DLEU2,2.33297E-06,0.321658423,0.303,0.286,0.065253189
NEGR1,2.45533E-06,0.327933031,0.157,0.134,0.068675593
CDH6,2.55782E-06,0.263007685,0.111,0.087,0.071542223
BRD4,3.43207E-06,0.258688848,0.52,0.539,0.09599495
TMEM165,3.70738E-06,0.264325257,0.388,0.379,0.103695477
RNF149,3.81406E-06,0.261016457,0.462,0.459,0.106679353
PDXDC1,4.12597E-06,0.289739923,0.362,0.359,0.115403314
TCHP,4.61548E-06,0.27220614,0.167,0.145,0.129095102
ARMC9,4.72831E-06,0.271587967,0.24,0.222,0.132250862
RRBP1,5.18668E-06,0.331181684,0.252,0.236,0.145071367
EHMT1,7.6713E-06,0.260098954,0.496,0.508,0.214566157
BAIAP2L1,9.26784E-06,0.335148156,0.281,0.268,0.259221606
PGK1,1.05895E-05,0.390191914,0.235,0.222,0.296187016
HPCAL1,1.09606E-05,0.436702821,0.299,0.295,0.306566793
LCORL,1.1827E-05,0.280048754,0.444,0.452,0.330802325
ERGIC1,1.25821E-05,0.275823096,0.308,0.295,0.351922287
PHACTR4,1.25908E-05,0.259115967,0.496,0.505,0.352163823
SLC35A3,1.31305E-05,0.25533333,0.264,0.248,0.367258973
ZNRF3,1.5531E-05,0.396951279,0.402,0.421,0.434403346
OXSR1,1.90593E-05,0.292092644,0.372,0.369,0.533087255
SPECC1L,2.29496E-05,0.2770503,0.375,0.374,0.641898952
EMX2,3.03617E-05,0.303705952,0.255,0.242,0.849215914
ZBTB38,3.05831E-05,0.336139532,0.334,0.331,0.855409711
FREM2,3.27723E-05,0.375171685,0.369,0.378,0.916641414
CHD1,3.65814E-05,0.307213001,0.459,0.471,1
PDE3B,3.92162E-05,0.269518497,0.371,0.355,1
DISP1,5.37949E-05,0.289252162,0.316,0.31,1
NR1H4,8.25699E-05,0.270432994,0.184,0.165,1
MYL6,9.65594E-05,0.304254747,0.206,0.193,1
RP1,0.000117183,0.26181116,0.137,0.119,1
RPL9,0.000123952,0.25125071,0.162,0.145,1
AHNAK,0.000124016,0.344378783,0.289,0.284,1
STRN3,0.000137526,0.270137839,0.594,0.623,1
SHROOM3,0.000143687,0.281236351,0.667,0.702,1
MINK1,0.000216489,0.257131877,0.194,0.179,1
LITAF,0.000219363,0.285031368,0.232,0.219,1
TSPAN14,0.000307433,0.276233189,0.144,0.129,1
KDM7A,0.00032474,0.28319885,0.279,0.274,1
WDR60,0.000386225,0.261630567,0.446,0.472,1
KLF6,0.00056712,0.295239514,0.338,0.332,1
CDKL5,0.000596939,0.295058575,0.258,0.251,1
SPTBN1,0.000683145,0.265022229,0.544,0.579,1
PDK4,0.000788191,-0.49970682,0.527,0.585,1
ADGRA3,0.000853994,0.280632739,0.324,0.327,1
PDE1C,0.001032243,0.256684809,0.452,0.452,1
TOP1,0.00103508,0.253716202,0.542,0.564,1
BBOX1,0.001092227,0.311224825,0.178,0.163,1
ACTR3,0.001182783,0.263994107,0.397,0.397,1
AGFG1,0.001214266,0.267910384,0.432,0.442,1
RAI1,0.001690134,0.254068516,0.264,0.258,1
PPME1,0.001707197,0.255415608,0.213,0.204,1
EPN2,0.001881397,0.250084708,0.401,0.414,1
OSBPL10,0.001954411,0.352100959,0.282,0.284,1
MAP3K7,0.001991724,0.255930694,0.284,0.284,1
WTAP,0.002000224,0.272254935,0.273,0.27,1
USP12,0.002792016,0.255452107,0.368,0.376,1
DPYD,0.002932926,0.261591601,0.47,0.475,1
ZFC3H1,0.003822561,0.266293004,0.339,0.348,1
RREB1,0.004803038,0.255621862,0.476,0.506,1
PDE10A,0.005558942,-0.558937487,0.782,0.774,1
NEXMIF,0.007259009,0.265664212,0.213,0.202,1
SIPA1L3,0.007879901,0.251129586,0.562,0.617,1
FAM102A,0.00986301,0.357663112,0.264,0.265,1
PSAP,0.013026408,0.274728886,0.206,0.205,1
ZC3HAV1,0.022572753,-0.298871886,0.241,0.255,1
AC007319.1,0.02554187,0.267135975,0.145,0.137,1
PDGFC,0.030363851,0.277405898,0.388,0.413,1
CFLAR,0.032273667,0.269674171,0.407,0.433,1
TNFRSF21,0.048104279,0.291313082,0.132,0.128,1
DHRS3,0.05779805,0.330225011,0.178,0.208,1
PTPN1,0.147903007,0.288238015,0.333,0.347,1
MYH9,0.16903941,0.295022572,0.375,0.392,1
TMBIM6,0.365842479,0.311432735,0.286,0.316,1
PUM3,0.367790117,0.256578951,0.372,0.41,1
BHMT,0.421991588,0.405151695,0.218,0.251,1
BAIAP2,0.490255532,0.266338506,0.145,0.16,1
SLIT2,0.549481583,0.364335832,0.556,0.677,1
CEP44,0.868893003,0.284042408,0.134,0.141,1
KIF12,0.903454943,0.268456716,0.227,0.251,1
RUNX1,0.967138892,-0.584914706,0.489,0.434,1
