"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","Regulation"
"756","LOC105378617",0,NA,NA,NA,NA,"Not Significant"
"757","LOC105378618",0,NA,NA,NA,NA,"Not Significant"
"758","LOC107987405",0,NA,NA,NA,NA,"Not Significant"
"759","LOC124903888",0,NA,NA,NA,NA,"Not Significant"
"760","MATN1",4.10277796909382,0.0120640259660342,0.162726884082246,0.640024153187349,NA,"Not Significant"
"761","MATN1-AS1",25.8753167918112,0.0975975449259014,0.18811485916894,0.139196564826236,0.410058330172896,"Not Significant"
"762","LAPTM5",9.90064579461948,0.0341744809978518,0.163259181773924,0.428784042335309,NA,"Not Significant"
"763","MIR4420",0,NA,NA,NA,NA,"Not Significant"
"764","LOC124905706",0.100549952861305,0.00275094110273677,0.164231524886824,0.810940501766518,NA,"Not Significant"
"765","LOC105378621",0,NA,NA,NA,NA,"Not Significant"
"766","LINC01778",6.66509222266669,0.0321021144586288,0.165801059073775,0.311223875878263,NA,"Not Significant"
"767","LOC400748",0,NA,NA,NA,NA,"Not Significant"
"768","SDC3",2872.65649772092,0.251454570170376,0.149458919084104,0.0197156687283879,0.119088618332645,"Not Significant"
"769","PUM1",3193.18343733598,0.00532747510192773,0.0979735648373454,0.94710359691417,0.983690623472608,"Not Significant"
"770","SNORD103A",1.5968720701659,0.00818647824441092,0.163884449653395,0.562078100986364,NA,"Not Significant"
"771","SNORD103B",2.6432536734167,0.0241570601048511,0.165332171691613,0.284247383947253,NA,"Not Significant"
"772","SNORD103C",0.367643109723539,-0.00320022265537287,0.164238109033339,0.839727039040605,NA,"Not Significant"
"773","LOC107984935",3.23489704650357,0.0195810197129651,0.164723741392933,0.324303238349217,NA,"Not Significant"
"774","NKAIN1",19.9292014459149,-0.0535970531490055,0.164436892910803,0.351214471779136,0.658261113213936,"Not Significant"
"775","SNRNP40",1663.5728694313,-0.252875292718731,0.0863303608711119,0.00109951048766324,0.0141164463543329,"Down"
"776","ZCCHC17",956.507689926631,-0.174551261541439,0.110359751515911,0.0484270304671755,0.217261398986851,"Not Significant"
"777","FABP3",26.366664728219,-0.00559633481652157,0.155901678292066,0.901140987568896,0.969408226887851,"Not Significant"
"778","LOC105378623",0,NA,NA,NA,NA,"Not Significant"
"779","SERINC2",1356.92625266362,0.0723095674881279,0.129228465656786,0.39440459898644,0.695051612482841,"Not Significant"
"780","LOC105378625",0.209606443079659,0.00237820854628726,0.164230753477041,0.714855898437007,NA,"Not Significant"
"781","LOC105379772",0.104206406474141,0.00155060956148398,0.164228753840773,0.824077068404537,NA,"Not Significant"
"782","LDC1P",0.099966116614294,-0.00156642866685919,0.164239553838583,0.75809143986085,NA,"Not Significant"
"783","LINC01226",0.216993433646256,-0.000460407713738295,0.164230948204608,1,NA,"Not Significant"
"784","LOC124903917",1.42477187406848,-0.00832037035615037,0.164155571992959,0.449393609689334,NA,"Not Significant"
"785","LOC105378626",19.2596820222147,-0.109816482588335,0.205106423208056,0.0735445023047124,0.283370346347661,"Not Significant"
"786","TINAGL1",2982.47303398521,-0.314701917263628,0.24351305735203,0.0191761971212901,0.116761904997976,"Not Significant"
"787","HCRTR1",3.31779665417791,-0.0199421717247775,0.164496465822893,0.356653704744814,NA,"Not Significant"
"788","PEF1",2943.43094517847,-0.0616849445466991,0.0932734148207157,0.430346246663541,0.722991247030635,"Not Significant"
"789","PEF1-AS1",2.57247074440839,0.0179954176981774,0.164926093719892,0.309257083097771,NA,"Not Significant"
"790","COL16A1",1986.50057370357,0.176476925749887,0.0937647485483774,0.0253167161464224,0.141148851678967,"Not Significant"
"791","LOC101929444",0.417431688280266,0.000937182406616982,0.164170628896626,0.89808872267943,NA,"Not Significant"
"792","ADGRB2",571.109557318485,-0.0697609005754646,0.108921528336284,0.401154082835,0.700538688494854,"Not Significant"
"793","MIR4254",0,NA,NA,NA,NA,"Not Significant"
"794","SPOCD1",3542.7274602125,0.597623044956351,0.117421797826282,2.88991385675646e-08,1.7710374918916e-06,"Up"
"795","PTP4A2",6598.50268711781,0.0482391280281301,0.101853277350589,0.541827158403187,0.800862972048535,"Not Significant"
"796","LOC128031832",0,NA,NA,NA,NA,"Not Significant"
"797","KHDRBS1",7845.20169440114,-0.077244889055451,0.0609537646902958,0.157188066992795,0.43810638373595,"Not Significant"
"798","TMEM39B",576.329460094812,-0.0892574419805595,0.1096982358953,0.288973104602284,0.597240016980445,"Not Significant"
"799","MIR5585",0.306815491604392,-0.00041910901520776,0.164229831645961,1,NA,"Not Significant"
"800","KPNA6",4525.60077413374,0.109161487138837,0.0691141290039834,0.0814089396407684,0.300924815468208,"Not Significant"
"801","TXLNA",4027.2185626505,0.0412696669138825,0.0718187944788394,0.542954381938911,0.801433493847811,"Not Significant"
"802","CCDC28B",170.848168980833,-0.0907159763979931,0.140024463237378,0.302486634316871,0.6112553362646,"Not Significant"
"803","IQCC",151.376040279197,0.0680249542700081,0.138615337561825,0.420951561029276,0.715787888036413,"Not Significant"
"804","DCDC2B",0.764427135535339,0.00194620696351838,0.164021203944427,0.971290339625115,NA,"Not Significant"
"805","TMEM234",285.520205033183,0.177885210940308,0.128259721693302,0.0601705189113057,0.249945429407364,"Not Significant"
"806","EIF3I",7417.49106130453,0.00690319901141843,0.0720379275780742,0.913783281728418,0.97433406403185,"Not Significant"
"807","MTMR9LP",102.495549740645,0.515647755422932,0.236598218188648,0.00194668391394935,0.0221223381422308,"Up"
"808","FAM167B",58.9570822330199,0.0309014499292325,0.156569057093156,0.583864244641549,0.824313506669891,"Not Significant"
"809","LCK",5.31657363094387,0.00619813627197065,0.161634997453961,0.833863533837222,NA,"Not Significant"
"810","HDAC1",3451.01042576422,0.252381536502017,0.0910794415096181,0.00146953315557087,0.0177386948770943,"Up"
"811","MARCKSL1",4844.58356587985,-0.198444264536332,0.159514375435488,0.0573589928086176,0.242120210302299,"Not Significant"
"812","LOC105378629",2.87970197331595,-0.0151608916814993,0.163161473227284,0.556151911368935,NA,"Not Significant"
"813","LOC124903933",16.6179840160404,-0.0949614629514853,0.193591565205246,0.0866685415310514,0.312005224104425,"Not Significant"
"814","FAM229A",57.2040504476244,-0.0897913993693456,0.166513638630315,0.253960695189065,0.563405908709202,"Not Significant"
"815","TSSK3",0.570008886794261,-0.00167444819587676,0.16408513058261,0.906113670720126,NA,"Not Significant"
"816","BSDC1",1964.70723412447,0.0443517247197279,0.076745762212971,0.506264507980574,0.77887243188352,"Not Significant"
"817","ZBTB8B",42.4686109995701,-0.587616499878813,0.392910094520339,0.00493065454372857,0.0444787352970318,"Down"
"818","ZBTB8A",321.961656202367,-0.183972459870783,0.188204845221808,0.0789287228596978,0.294737195281915,"Not Significant"
"819","ZBTB8OS",497.670083090042,0.00291111289926991,0.115669271340208,0.973866451185477,0.992379089291288,"Not Significant"
"820","RBBP4",3588.47714675906,-0.932855193184745,0.179259628500942,9.70368429749166e-09,6.64636512267562e-07,"Down"
"821","SYNC",1398.22675422741,0.223210360984535,0.151351533075642,0.03442510704986,0.173904192618374,"Not Significant"
"822","NHSL3",4742.28947582834,0.382791423903228,0.160522556123021,0.00193773940959769,0.0220538055963009,"Up"
"823","YARS1",3497.20942530918,-0.135535918437672,0.0878287398006811,0.0707712508832488,0.276669531151792,"Not Significant"
"824","S100PBP",1094.80856743498,-0.01304960418215,0.0888839196602064,0.865034823597762,0.955768945899759,"Not Significant"
"825","FNDC5",16.2128412993263,-0.0638979416840468,0.168890272499395,0.274531520739092,0.584388078951996,"Not Significant"
"826","LOC105378631",0.63679973346097,0.000236894048421348,0.163981757069068,0.977391731696142,NA,"Not Significant"
"827","HPCA",12.1118949798274,-0.0634439586405903,0.172587708385638,0.215095927047895,NA,"Not Significant"
"828","TMEM54",1591.74204001067,0.0112236088958173,0.0838226494561082,0.874282275828242,0.95912529418844,"Not Significant"
"829","LOC105378632",0.301066022336905,0.00163690776282108,0.164214150230588,0.889601655517933,NA,"Not Significant"
"830","RNF19B",927.357798945702,0.092473818064068,0.0947368442558406,0.2422251336584,0.552775794992793,"Not Significant"
"831","LOC107984936",4.56058089592781,0.00532056881327663,0.161508016687524,0.861626599565303,NA,"Not Significant"
"832","AK2",4394.62260458642,-0.0987262894860313,0.0726800493525939,0.129813874603403,0.394102009601226,"Not Significant"
"833","LOC124903969",0,NA,NA,NA,NA,"Not Significant"
"834","LOC105378635",0.208462833437422,-0.00152364273262762,0.164241597618214,0.791500239979647,NA,"Not Significant"
"835","AZIN2",57.655493836809,0.00321866427653969,0.138258067218312,0.966523201071274,0.989601034538412,"Not Significant"
"836","ZNF362",738.219030761887,0.019533026554406,0.0957973683550186,0.807778440159425,0.934285996836167,"Not Significant"
"837","TRIM62",463.841033193449,-0.0654895346784627,0.104389427058996,0.420630719420517,0.715403056164985,"Not Significant"
"838","A3GALT2",0.216723970180958,0.00325182950350578,0.164253198988234,0.673510694421857,NA,"Not Significant"
"839","PHC2",3579.14923314805,0.0201345762915143,0.0806318089876809,0.773879942764272,0.921386312622547,"Not Significant"
"840","MIR3605",1.15471192266368,-0.0179928243203626,0.165033802973234,0.220663999446841,NA,"Not Significant"
"841","PHC2-AS1",1.69558759467407,-0.0115027920173611,0.164103886615413,0.468827860162962,NA,"Not Significant"
"842","ZSCAN20",299.235557283603,-0.0311446084487652,0.105725349817602,0.697102708285575,0.885090059999895,"Not Significant"
"843","CSMD2",88.7067504930843,0.371329223275617,0.316431365664165,0.0148732753030863,0.0979441508277392,"Not Significant"
"844","LOC124903976",0,NA,NA,NA,NA,"Not Significant"
"845","HMGB4",0,NA,NA,NA,NA,"Not Significant"
"846","CSMD2-AS1",0,NA,NA,NA,NA,"Not Significant"
"847","C1orf94",0.582723917446546,0.00217954303213491,0.164183037365916,0.786722231648668,NA,"Not Significant"
"848","LOC105378639",0,NA,NA,NA,NA,"Not Significant"
"849","LOC105378641",0,NA,NA,NA,NA,"Not Significant"
"850","MIR552",0,NA,NA,NA,NA,"Not Significant"
"851","LOC105378642",0.399628243534473,-0.00184029473450298,0.164094170171536,0.798703788867998,NA,"Not Significant"
"852","GJB5",0.510863325279938,-0.00338475601271553,0.164129630943897,0.8974047759139,NA,"Not Significant"
"853","GJB4",1.12820820396727,0.00299681476332864,0.1638517751138,0.841362539955594,NA,"Not Significant"
"854","GJB3",130.739582591671,0.101837355309204,0.181641556634626,0.175550648417066,0.46808352388394,"Not Significant"
"855","GJA4",4.60596897018351,-0.0124551910535821,0.162650743707278,0.638596294205047,NA,"Not Significant"
"856","SMIM12",1241.26779777038,0.0521458732243232,0.0869488924617488,0.481337447317335,0.760384711099965,"Not Significant"
"857","DLGAP3",28.2615224846937,0.00347762964393972,0.150431048013478,0.955605965621353,0.986430701622757,"Not Significant"
"858","GPR199P",36.3257476967011,0.0788669095574966,0.166263693213766,0.28004971634496,0.588645223069385,"Not Significant"
"859","TMEM35B",306.012590018231,-0.0723241563670547,0.177631767992378,0.164751134807657,0.451210046604578,"Not Significant"
"860","ZMYM6",401.68242534258,-0.0610637396061653,0.0939361608632129,0.4257338877955,0.718890949190869,"Not Significant"
"861","ZMYM1",673.979376333701,-0.240634606254737,0.12172250812518,0.0119003065897944,0.0841752060045409,"Not Significant"
"862","LOC105378644",1.2505978166185,0.0148253192205009,0.16475770989885,0.314783599608799,NA,"Not Significant"
"863","SFPQ",11940.1006505466,-0.000871444172436497,0.0726676891667475,0.997690746115061,0.999735969036366,"Not Significant"
"864","ZMYM4",2131.31429664101,-0.254315431987358,0.0936605162533204,0.00163560416924472,0.0193518495252808,"Down"
"865","LOC124900419",0,NA,NA,NA,NA,"Not Significant"
"866","ZMYM4-AS1",0.0505391002017095,-0.00028016111847696,0.164233497471903,1,NA,"Not Significant"
"867","KIAA0319L",2193.6122594726,0.139772949292247,0.0959972726568291,0.0844608360985125,0.307466948203596,"Not Significant"
"868","NCDN",1847.60433555126,0.0327440798429913,0.0677474397928881,0.59458927163321,0.830668925215681,"Not Significant"
"869","TFAP2E-AS1",3.79225764064969,0.0155000368518095,0.163295347245146,0.537986059009898,NA,"Not Significant"
"870","TFAP2E",94.8958356213469,1.05277959124623,0.304136535818642,2.33710091913958e-05,0.000628360508224083,"Up"
"871","PSMB2",7664.35095602104,-0.00216480928250372,0.0929058619528851,0.985928905284738,0.996785734627434,"Not Significant"
"872","LOC124905707",0,NA,NA,NA,NA,"Not Significant"
"873","LOC105378646",0,NA,NA,NA,NA,"Not Significant"
"874","C1orf216",939.632661385373,0.058420119105589,0.100767409722655,0.477806936875254,0.757915128615751,"Not Significant"
"875","CLSPN",2572.18546910181,-0.240113730117452,0.0911580879860477,0.00231672130613078,0.0252289283531667,"Down"
"876","AGO4",338.529778064639,-0.374723621039356,0.20341921458459,0.0063425924982394,0.0535160661348103,"Not Significant"
"877","AGO1",1762.57882722459,0.000516561500272634,0.102214174934816,0.985556651895285,0.996551171659247,"Not Significant"
"878","AGO3",711.697083541908,-0.176531069552237,0.146650136788804,0.0759535711542134,0.288726571210781,"Not Significant"
"879","LOC105378647",0.216926634052959,-0.000501451520189071,0.164228955693017,1,NA,"Not Significant"
"880","TEKT2",3.7929907251206,-0.00272899069894007,0.162570922592981,0.895596145781658,NA,"Not Significant"
"881","ADPRS",1688.80031060303,0.0357797849885247,0.111863396215286,0.662157003702381,0.867495516732823,"Not Significant"
"882","COL8A2",91.1858626278866,0.0789491278591177,0.157464120648965,0.327495452177971,0.635714113826358,"Not Significant"
"883","TRAPPC3",1992.96216017621,0.0928641078877056,0.0777581948292176,0.176912450437852,0.469782502125898,"Not Significant"
"884","MAP7D1",12510.1420820651,0.278581308918205,0.104792413381978,0.00168444800335666,0.0197808296561751,"Up"
"885","THRAP3",5341.74865336111,-0.0437393714911176,0.0768964807960538,0.526750027077391,0.791865416852952,"Not Significant"
"886","SH3D21",576.678006173097,-0.0255334173026875,0.103280571859592,0.743592943569934,0.90970390259582,"Not Significant"
"887","EVA1B",618.291085152522,0.0742385926132771,0.102101647274087,0.36308720488765,0.668926911509815,"Not Significant"
"888","STK40",2551.43335094446,0.867254593898226,0.130046747927569,1.7558788387822e-12,2.92074043765342e-10,"Up"
"889","LSM 10.00",834.547431481509,-0.0140641323266689,0.0925769440278636,0.851765576176079,0.950543757488743,"Not Significant"
"890","OSCP1",111.695757647122,0.0405823730884897,0.139688366099159,0.604644794627212,0.837068616816546,"Not Significant"
"891","SNORA63C",0.314934817807265,0.00275770008012809,0.164151175697297,0.800115566348339,NA,"Not Significant"
"892","LOC107984940",0,NA,NA,NA,NA,"Not Significant"
"893","MRPS15",1929.33504080718,-0.0682875464717997,0.0702293104317458,0.27583104133151,0.585343400060994,"Not Significant"
"894","CSF3R",0.211419184960336,-0.00048159364637314,0.164229277075269,1,NA,"Not Significant"
"895","LOC107984941",0,NA,NA,NA,NA,"Not Significant"
"896","LOC105378648",0,NA,NA,NA,NA,"Not Significant"
"897","GRIK3",0.0579576166214185,-0.00028945368251833,0.164233476315084,1,NA,"Not Significant"
"898","MIR4255",0,NA,NA,NA,NA,"Not Significant"
"899","LOC107984942",0,NA,NA,NA,NA,"Not Significant"
"900","LITATS1",36.066817006197,-0.0105905543120383,0.153077160242798,0.848320831805137,0.949487081827004,"Not Significant"
"901","ZC3H12A",356.884519832445,-0.0049274431184326,0.099820400660996,0.947678339661267,0.983901087870034,"Not Significant"
"902","MIR6732",1.45171199416676,-0.0196396971827969,0.165284614086145,0.193335979768845,NA,"Not Significant"
"903","MEAF6",1149.4666642467,-0.188453865804576,0.089858789955963,0.0130513430180224,0.0895020181625062,"Not Significant"
"904","MIR5581",3.38244262804506,-0.0378454801468894,0.168738078535143,0.137164540860076,NA,"Not Significant"
"905","LOC105378649",0.111259073247414,-0.00256116839350403,0.164232482301843,0.843653124748728,NA,"Not Significant"
"906","SNIP1",587.467205387415,0.0116110342690227,0.0904754767719962,0.886846374031593,0.963875450644572,"Not Significant"
"907","DNALI1",72.0545195167338,0.09136417250051,0.164762231747539,0.252738188501233,0.562573536928484,"Not Significant"
"908","GNL2",2364.22015892572,-0.110882945484413,0.0790808175588392,0.112744006171309,0.362029279044359,"Not Significant"
"909","RSPO1",0.151061258710566,-0.001383030128452,0.164236507236682,0.862382059948463,NA,"Not Significant"
"910","AIRIM",791.864992720923,-0.0774078673323596,0.118651350450892,0.364501410125293,0.67028578830486,"Not Significant"
"911","CDCA8",3205.40653722762,0.0173649745603368,0.07621721365091,0.797348331300226,0.929862366304149,"Not Significant"
"912","EPHA10",1.25494422926354,-0.0242399478628548,0.166239854266872,0.127940731024432,NA,"Not Significant"
"913","LOC124904835",0,NA,NA,NA,NA,"Not Significant"
"914","LOC105378650",0,NA,NA,NA,NA,"Not Significant"
"915","MANEAL",58.4860740945432,-0.0249612035784838,0.145171693241914,0.722998933004082,0.899179458996053,"Not Significant"
"916","YRDC",1256.84296616286,0.0696093940449772,0.119563434417886,0.415473109302253,0.711194104634277,"Not Significant"
"917","C1orf122",1640.26390038528,0.246652969874712,0.130225166034252,0.0138979872169591,0.0933447415837326,"Not Significant"
"918","MTF1",1131.03223371552,0.488073363951825,0.132880353353239,2.295131051026e-05,0.000619276269507676,"Up"
"919","INPP5B",520.866603503506,-0.601046023647718,0.109758175712985,3.66725990343155e-09,2.90635147425358e-07,"Down"
"920","LOC124904043",0,NA,NA,NA,NA,"Not Significant"
"921","LOC105378651",0.45954579746718,0.00446433355540712,0.164230422403373,0.758679871802977,NA,"Not Significant"
"922","SF3A3",4140.38543817527,0.0371707012237328,0.0557243919659215,0.502454591159341,0.776879994522875,"Not Significant"
"923","FHL3",727.511508988123,0.460948796349947,0.115652475975991,7.00794498424298e-06,0.000225221365661329,"Up"
"924","UTP11",1591.82497052399,-0.0321197200615667,0.0692394894081484,0.606831119956831,0.839126006357387,"Not Significant"
"925","POU3F1",6.99553583235993,-0.0438524858286316,0.168690410895495,0.220153229604218,NA,"Not Significant"
"926","MIR3659HG",6.56623810658937,-0.0175571202890132,0.162910264550889,0.544658845774737,NA,"Not Significant"
"927","MIR3659",0,NA,NA,NA,NA,"Not Significant"
"928","LINC02786",0.0579576166214185,-0.00028945368251833,0.164233476315084,1,NA,"Not Significant"
"929","LOC105378654",0.291935315694339,-0.00241768738707434,0.164233235193707,0.845672274300016,NA,"Not Significant"
"930","LINC01343",0.09969101513064,-0.000346764850596668,0.164230740863217,1,NA,"Not Significant"
"931","LOC105378657",0,NA,NA,NA,NA,"Not Significant"
"932","LINC01685",0,NA,NA,NA,NA,"Not Significant"
"933","LOC105378658",0,NA,NA,NA,NA,"Not Significant"
"934","LOC105378660",0,NA,NA,NA,NA,"Not Significant"
"935","RRAGC",2061.32327105427,-0.0606264520621262,0.0778415007542467,0.382822963295014,0.684752920951768,"Not Significant"
"936","RRAGC-DT",30.1290351502627,-0.0332800603025007,0.155939464770496,0.567913920825362,0.815520277901765,"Not Significant"
"937","GJA9-MYCBP",0.158345043397626,0.0013776821002384,0.164200811275688,0.983246256454988,NA,"Not Significant"
"938","MYCBP",0.653992565015536,0.00360964532460654,0.163929715646864,0.754347219394136,NA,"Not Significant"
"939","GJA9",0,NA,NA,NA,NA,"Not Significant"
"940","RHBDL2",42.0140127376432,0.0421157790602058,0.149985438489557,0.546434457799374,0.803046445408654,"Not Significant"
"941","LOC105378662",14.5711939702334,-0.0268331653354705,0.15989972096505,0.56536990205051,0.813885326423069,"Not Significant"
"942","AKIRIN1",3782.79397899447,0.290148355287859,0.0932381451285409,0.000457277064458542,0.00715062285610429,"Up"
"943","NDUFS5",3354.36339451852,-0.114248466912196,0.0750563745562631,0.0876123636792231,0.313629261132925,"Not Significant"
"944","LOC124904088",14.6295532873602,-0.030933859208645,0.159277046227592,0.540309015970728,0.800055396829907,"Not Significant"
"945","MACF1",9399.86387378858,0.0307686821668796,0.156440336199668,0.590315444961458,0.827600712270222,"Not Significant"
"946","LOC124904101",0,NA,NA,NA,NA,"Not Significant"
"947","BMP8A",3.45724450547299,-0.00289050063946227,0.162778533063249,0.884100715208313,NA,"Not Significant"
"948","OXCT2P1",21.4939849185002,0.0147662309955659,0.153538183745288,0.794645886629957,0.928584158514887,"Not Significant"
"949","PPIEL",59.7985109205455,0.00945079801640821,0.141396996879817,0.891159990446427,0.965253022294009,"Not Significant"
"950","PABPC4",6705.15826146524,0.00563769944806979,0.09363245505783,0.988457051238128,0.997521210400835,"Not Significant"
"951","PABPC4-AS1",1.41008856762145,0.00398995475218045,0.163918129241316,0.934330673022117,NA,"Not Significant"
"952","SNORA55",5.08147535519186,-0.0188350680946594,0.162323101194607,0.567048537870456,NA,"Not Significant"
"953","HEYL",15.8767049716791,-0.0601445106941811,0.171210639183892,0.229635525683679,0.5381993563494,"Not Significant"
"954","NT5C1A",1.47521405660197,-0.0116177223254443,0.164011281624647,0.490952907606734,NA,"Not Significant"
"955","HPCAL4",13.5425365493551,-0.0825412243970866,0.189738282537567,0.0553985033692675,0.236883374435198,"Not Significant"
"956","PPIE",1020.16383210371,-0.186423190975592,0.0956249014676682,0.0207118835495331,0.122610786581651,"Not Significant"
"957","BMP8B",7.35206665934937,-0.013700117467897,0.161076935315853,0.692760328885235,NA,"Not Significant"
"958","OXCT2",11.0286344976317,0.0254545876011693,0.159117194252135,0.5982992431693,NA,"Not Significant"
"959","BMP8B-AS1",0,NA,NA,NA,NA,"Not Significant"
"960","LOC101929536",0.312669239911563,-0.000661392959721357,0.164181563776401,0.942254693879613,NA,"Not Significant"
"961","LOC130932201",0.351830474244625,-0.00185217401832864,0.164226168870945,0.85719452785415,NA,"Not Significant"
"962","LINC02811",0,NA,NA,NA,NA,"Not Significant"
"963","LOC105378667",0,NA,NA,NA,NA,"Not Significant"
"964","TRIT1",552.291085724381,-0.00899162379472468,0.095637346221294,0.903408423304323,0.970131340096507,"Not Significant"
"965","MYCL-AS1",15.4601064208841,1.78961244073189,0.52304402325811,3.00883404039648e-05,0.000775889622989464,"Up"
"966","MYCL",26.0407402645847,0.0391852784908551,0.156861570252987,0.51566947233112,0.784972191306152,"Not Significant"
"967","MFSD2A",581.588720637588,-0.476061449241448,0.335876593533424,0.00710997329247992,0.058417257058833,"Not Significant"
"968","LOC105378669",3.16087943263629,0.0120722832699796,0.163635669234408,0.534111744240062,NA,"Not Significant"
"969","CAP1",20506.1673628558,0.155881647366997,0.0760775860811043,0.021356275790335,0.125444294388165,"Not Significant"
"970","PPT1",3618.64632969635,0.124134512821798,0.100461408996995,0.140336006558287,0.412106254647256,"Not Significant"
"971","LOC105378671",0.166454333444547,-0.000435852935226313,0.164231085054104,1,NA,"Not Significant"
"972","RLF",1067.83669624275,0.0506579196755194,0.106874945123792,0.537330566528918,0.798113314252598,"Not Significant"
"973","TMCO2",0.102922468137208,-0.000365761849739891,0.164230829815471,1,NA,"Not Significant"
"974","ZMPSTE24",3212.35842519265,0.00546598546823183,0.0748870149354011,0.952955013553317,0.985252740575048,"Not Significant"
"975","COL9A2",183.292405381039,-0.0699562987105419,0.132810573362154,0.41000564521917,0.707426815420331,"Not Significant"
"976","SMAP2",1107.25824019877,0.157834556875218,0.0736451347997139,0.0171769414393033,0.108918228177501,"Not Significant"
"977","ZFP69B",66.9471081958393,0.0152060336715404,0.143049035086712,0.838137617493957,0.946211462107861,"Not Significant"
"978","ZFP69",110.088508558577,-0.0633587662560924,0.139483227088386,0.446644444211747,0.736797836969617,"Not Significant"
"979","EXO5-DT",7.37482784179089,-0.00126264148049129,0.160270171076139,0.95851627341187,NA,"Not Significant"
"980","EXO5",390.14962941684,-0.058335850880825,0.109614146734535,0.481126048512842,0.760368030521914,"Not Significant"
"981","ZNF684",85.1194355648657,0.0584007887716842,0.144661675410394,0.462161898898429,0.747854549916595,"Not Significant"
"982","LOC105378673",0.251639005924321,0.00395668635103439,0.164270290344543,0.65311880260805,NA,"Not Significant"
"983","RIMS3",248.934311780139,0.100382488431856,0.117066458445643,0.246704116942011,0.556991776637745,"Not Significant"
"984","LOC105378675",0.266707028488105,0.00184690732178336,0.164214666896407,0.801527252624086,NA,"Not Significant"
"985","NFYC-AS1",47.0184098213516,0.0462323191013113,0.148180459723218,0.528773660677171,0.793501229470639,"Not Significant"
"986","NFYC",1790.0009698578,-0.0861588846639889,0.0824928374825605,0.221758842120766,0.528598029162947,"Not Significant"
"987","MIR30E",0,NA,NA,NA,NA,"Not Significant"
"988","MIR30C1",0,NA,NA,NA,NA,"Not Significant"
"989","KCNQ4",8.40686188193147,0.0252694853668292,0.162291233094363,0.509640520195557,NA,"Not Significant"
"990","LOC105378676",0,NA,NA,NA,NA,"Not Significant"
"991","CITED4",627.964039364671,-1.07302076431392,0.141650580077368,2.21037033946486e-15,5.48497964401305e-13,"Down"
"992","CTPS1",4396.80352668344,0.0270577968181705,0.0736422311267168,0.705512944120849,0.889426953873349,"Not Significant"
"993","SLFNL1-AS1",60.6208218772124,-0.0827855627761737,0.154395251373288,0.309651415185611,0.619507463873195,"Not Significant"
"994","SLFNL1",1.72040814906816,-0.00556700997456233,0.163533284294414,0.732454455478109,NA,"Not Significant"
"995","SCMH1",983.47210074494,0.0295553771447725,0.0884864559175546,0.694022925378837,0.883773929992478,"Not Significant"
"996","SCMH1-DT",3.35538561787724,0.0397040852660125,0.169563825076506,0.114568547433983,NA,"Not Significant"
"997","FOXO6",120.97138440262,0.000499320865032978,0.127908985957307,0.997382546036124,0.99957148475786,"Not Significant"
"998","FOXO6-AS1",0.412825548773983,-0.00422220243922728,0.164277210609572,0.556797931389303,NA,"Not Significant"
"999","LOC128966737",5.5317639361691,-0.020082043761763,0.163809088083422,0.45227852292403,NA,"Not Significant"
"1000","LOC105378678",56.016841821957,0.156013607916362,0.195875737122689,0.10561180704434,0.348908816887164,"Not Significant"
"1001","EDN2",118.523192831682,0.00556460424381706,0.149616685760346,0.930727462429435,0.979943307647962,"Not Significant"
"1002","HIVEP3",658.770340472386,0.152970364993823,0.167888027168267,0.121832534698992,0.38027766038235,"Not Significant"
"1003","LOC128125817",0,NA,NA,NA,NA,"Not Significant"
"1004","LOC124904160",0.255827994581562,-0.00206641121971184,0.16422598642085,0.84365061451129,NA,"Not Significant"
"1005","LOC124904161",0,NA,NA,NA,NA,"Not Significant"
"1006","GUCA2B",0.160880084758626,-0.000334347466190121,0.164231312337236,1,NA,"Not Significant"
"1007","GUCA2A",0,NA,NA,NA,NA,"Not Significant"
"1008","FOXJ3",1843.13911200091,-0.0124300072884555,0.064115880282121,0.837615939255401,0.945928563514677,"Not Significant"
"1009","RIMKLA",7.61341567620399,-0.0446477769105801,0.169367912704267,0.192349625767369,NA,"Not Significant"
"1010","ZMYND12",7.81268994522828,0.0425868862647483,0.16769411637197,0.256027667127192,NA,"Not Significant"
"1011","CCDC30",15.8571224801486,0.00532767812967299,0.155444595514361,0.911874032516618,0.97365484480398,"Not Significant"
"1012","PPCS",481.326133600759,0.029293389013419,0.0899945032864604,0.701552305456844,0.887635826916506,"Not Significant"
"1013","PPIH",752.499640050887,0.0136379034402918,0.0887737904254833,0.877662504641637,0.960563569897362,"Not Significant"
"1014","YBX1",36360.5906724461,0.0136605906183893,0.0833315597546134,0.85205301998399,0.950577390491818,"Not Significant"
"1015","CLDN19",0.0505391002017095,-0.00028016111847696,0.164233497471903,1,NA,"Not Significant"
"1016","P3H1",2877.67717753906,0.0701845010296375,0.0717923195573634,0.287903090719864,0.596437072561575,"Not Significant"
"1017","C1orf50",309.140888023785,0.018231639659931,0.10743523198281,0.832125873107652,0.943600093598933,"Not Significant"
"1018","TMEM269-DT",0,NA,NA,NA,NA,"Not Significant"
"1019","TMEM269",4.25100539085,0.0239894848756217,0.165412198878115,0.268569640010114,NA,"Not Significant"
"1020","LOC107984946",0.509153282149616,0.000151101367839114,0.16410634500756,0.977708846034763,NA,"Not Significant"
